speaker,timestamp,words,translation,tags
Antonio (Tony) Hernandez Rodriguez,[02;01;24;26],"Gilberto Si en en en you see de multitud people and they they dance de la cumbia things like that, You know something you get the to. Quieren so that you.","Gilberto Si en en en you see de multitud people and they they dance de la cumbia things like that, You know something you get the to. Quieren so that you.",
Patricia McDaniel,[02;01;48;16],Thank you. So much. You get ready. Tienes un like as New York.,Thank you. So much. You get ready. Tienes un like as New York.,
Antonio (Tony) Hernandez Rodriguez,[02;01;57;23],Y.,AND.,
Antonio (Tony) Hernandez Rodriguez,[02;02;00;08],Es un meneo de Things to Talk. Si tú y yo.,It's a shake of Things to Talk. Yes you and me.,
Patricia McDaniel,[02;02;03;07],Vamos a hacerlo otro día. No otra vez. Siempre. Porque siempre hay. Es que hay tanto que aprender.,Let's do it another day. No again. Always. Because there always is. There is so much to learn.,
Antonio (Tony) Hernandez Rodriguez,[02;02;10;02],"Y bueno, sí, como yo tengo también. El día que que pueda. El modo que yo hice de mi cama. Well, no, en serio, Well, you know to day. Hay cara am joined sixteen years ago on the commission. You know for you. I I think that before en corps belong on this and that and that and not all webcam in office house of people de Birmingham.","Y bueno, sí, como yo tengo también. El día que que pueda. El modo que yo hice de mi cama. Well, no, en serio, Well, you know to day. Hay cara am joined sixteen years ago on the commission. You know for you. I I think that before en corps belong on this and that and that and not all webcam in office house of people de Birmingham.",conflict
Antonio (Tony) Hernandez Rodriguez,[02;02;51;26],"Y no me for for that. Si en veces fuera en el sitio to pasaron to en Sam de Kids de Got to Start School y en el de hoy con mi padre no nacen bajo una really get into the office en Start Reading. En Find it now I you know about that. You can work it out the best way, you know and the way you.","Y no me for for that. Si en veces fuera en el sitio to pasaron to en Sam de Kids de Got to Start School y en el de hoy con mi padre no nacen bajo una really get into the office en Start Reading. En Find it now I you know about that. You can work it out the best way, you know and the way you.",education
Antonio (Tony) Hernandez Rodriguez,[02;03;23;27],"You you worked the people like it like because it like to put it. Well, nuestro right think that and then you're right there. Ocurre lo mismo, fixed, but then after that because you got you. Really want to that. You didn't want you are over the next year, camps and now.","You you worked the people like it like because it like to put it. Well, nuestro right think that and then you're right there. Ocurre lo mismo, fixed, but then after that because you got you. Really want to that. You didn't want you are over the next year, camps and now.",recreation
Antonio (Tony) Hernandez Rodriguez,[02;03;52;25],I plays. Algo hay in some one place a.,I plays. Algo hay in some one place a.,
Antonio (Tony) Hernandez Rodriguez,[02;04;02;04],"Con el plan de hoy, al final.","With today's plan, at the end.",
